topic url,topic name,father topics,topic description
https://www.wikihow.com/Category:Social-Activism,Social Activism,"['root', 'Education and Communications']","Stand up and make a difference with the help of wikiHow’s Social Activism category! Our 100+ articles will show you how to become an activist and help make the world a better place, step by step. Learn how to protest, become a social media activist, start a local petition, and much more!"
https://www.wikihow.com/Category:Stationery,Stationery,"['root', 'Education and Communications']","Learn everything you want about Stationery with the wikiHow Stationery Category. Learn about topics such as How to Erase Ink from a Paper, How to Make Stickers, How to Revive Dried Out Markers, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Studying,Studying,"['root', 'Education and Communications']","Learn everything you want about Studying with the wikiHow Studying Category. Learn about topics such as How to Study, How to Learn Faster, How to Become a Straight A+ Student, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Teaching,Teaching,"['root', 'Education and Communications']","Learn everything you want about Teaching with the wikiHow Teaching Category. Learn about topics such as How to Meet the Individual Needs of Students, How to Write an Application Letter for a Teaching Job, How to Teach Sex Education, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Thinking-Skills,Thinking Skills,"['root', 'Education and Communications']","Learn everything you want about Thinking Skills with the wikiHow Thinking Skills Category. Learn about topics such as How to Understand What You Read, How to Use Reverse Psychology, How to Think, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Time-Management,Time Management,"['root', 'Education and Communications']","Learn everything you want about Time Management with the wikiHow Time Management Category. Learn about topics such as How to Calculate Leap Years, How to Manage Your Time, How to Deal With Someone Who Is Always Late, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:World-Languages,World Languages,"['root', 'Education and Communications']","Want to learn French, teach Spanish, or speak Nepali? wikiHow’s World Languages category can help! Discover new languages and embrace different cultures with our easy-to-follow articles. From counting to ten in Malay to practicing common greetings in Afrikaans, we’re here to help as you learn new languages and develop fluency."
https://www.wikihow.com/Category:Writing,Writing,"['root', 'Education and Communications']","Whether you want to become a travel writer or just want to write about your hobbies, wikiHow's Writing category can help you be a better writer! Find helpful articles on increasing your word count, adding footnotes, publishing your writing, and more. The advice you need to write more effectively is just a few clicks away!"
https://www.wikihow.com/Category:Aging-Family,Aging Family,"['root', 'Family Life']","Learn everything you want about Aging Family with the wikiHow Aging Family Category. Learn about topics such as How to Have a Conversation With an Elderly Person, How to Get a Stubborn Family Member to Look After Themselves, How to Get Government Assistance for Elderly, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Death,Death,"['root', 'Family Life']","Dealing with grief is never easy. wikiHow’s Death category is here to help you prepare for and cope with the loss of life. Learn to plan your own funeral or prepare for someone else's funeral, and find advice on comforting others who have lost loved ones. Get expert advice on celebrating a lost loved one's life, speaking at a funeral, coping with a loved one's death, and more."
https://www.wikihow.com/Category:Divorce,Divorce,"['root', 'Family Life']","Learn everything you want about Divorce with the wikiHow Divorce Category. Learn about topics such as How to Get an Islamic Divorce, How to Get a Man to Leave His Wife, How to Leave Your Husband, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Family-Vacations,Family Vacations,"['root', 'Family Life']","Plan a family trip you’ll never forget with the help of wikiHow’s Family Vacations category! Our easy-to-follow articles will help you with any travel concerns you have, from keeping your cool when traveling with other families to flying with kids. Learn how to write vacation rental contracts, pack for a beach vacation, take a family houseboating trip, and more!"
https://www.wikihow.com/Category:Genealogy,Genealogy,"['root', 'Family Life']","Learn everything you want about Genealogy with the wikiHow Genealogy Category. Learn about topics such as How to Draw a Family Tree, How to Read Pedigrees, How to Find Heirs, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:Grandparents,Grandparents,"['root', 'Family Life']","Learn everything you want about Grandparents with the wikiHow Grandparents Category. Learn about topics such as How to Care for Your Grandparents, How to Set Boundaries with a Baby and Your Mother in Law, How to Cope With Annoying Grandparents, and more with our helpful step-by-step instructions with photos and videos."
https://www.wikihow.com/Category:In-Laws,In Laws,"['root', 'Family Life']","Learn everything you want about In Laws with the wikiHow In Laws Category. Learn about topics such as How to Deal With an Intrusive, Needy Mother in Law, How to Deal With a Difficult Daughter in Law, How to Handle a Dramatic Sister in Law, and more with our helpful step-by-step instructions with photos and videos."
